"academic_year","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","new_la_code","la_name","old_la_code","school_type","num_schools","enrolments","present_sessions","overall_attendance","approved_educational_activity","overall_absence","authorised_absence","unauthorised_absence","late_sessions","possible_sessions","reason_present_am","reason_present_pm","reason_present","reason_l_present_late_before_registers_closed","reason_i_authorised_illness","reason_m_authorised_medical_dental","reason_r_authorised_religious_observance","reason_s_authorised_study_leave","reason_t_authorised_grt_absence","reason_h_authorised_holiday","reason_e_authorised_excluded","reason_c_authorised_other","reason_b_aea_education_off_site","reason_d_aea_dual_registration","reason_j_aea_interview","reason_p_aea_approved_sporting_activity","reason_v_aea_educational_visit_trip","reason_w_aea_work_experience","reason_g_unauthorised_holiday","reason_u_unauthorised_late_after_registers_closed","reason_o_other_unauthorised","reason_n_no_reason_yet","reason_x_not_attending_covid_non_compulsory","total_num_schools","total_enrolments","attendance_perc","overall_absence_perc","authorised_absence_perc","unauthorised_absence_perc","illness_perc","appointments_perc","unauth_hol_perc","unauth_oth_perc","unauth_late_registers_closed_perc","unauth_not_yet_perc","auth_religious_perc","auth_study_perc","auth_grt_perc","auth_holiday_perc","auth_excluded_perc","auth_other_perc","covid_non_compulsory_perc","pa_perc"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E06000046","Isle of Wight",921,"Special",2,"223.050847457627","23059","23221","162","2538","1991","547","252","25759","11342","11558","22900","159","1506","180","0","0","0","28","23","254","103","84","2","4","53","0","70","93","366","18","0","3","377","90.1471330408789","9.85286695912108","7.7293373189953","2.12352964012578","5.84650025233899","0.698784890717807","0.271749679723592","1.42086261112621","0.3610388602042","0.0698784890717807","0","0","0","0.108699871889437","0.0892891804806087","0.986063123568462","0","30.3571428571429"
"202223","202223","Spring term","Local authority","E92000001","England","E12000006","East of England","E06000056","Central Bedfordshire",823,"Special",2.98305084745763,"489.762711864407","44872","45819","947","7337","5150","2187","302","53156","22542","22210","44752","120","2589","503","0","0","84","24","30","1920","529","0","0","185","233","0","170","182","1833","2","0","4","764","86.1972307923847","13.8027692076153","9.68846414327639","4.11430506433893","4.87056964406652","0.946271352246219","0.319813379486794","3.44834073293702","0.342388441568214","0.00376251034690345","0","0","0.158025434569945","0.0451501241628414","0.0564376552035518","3.61200993302732","0","35.5828220858896"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E10000016","Kent",886,"Special",17.9322033898305,"4215.61016949153","377911","393927","16016","64236","50311","13925","4436","458163","187452","186771","374223","3688","27255","4195","1","5","16","874","770","17187","12928","948","29","720","2254","85","565","748","12005","607","8","26","5733","85.9796622599381","14.0203377400619","10.981026403267","3.03931133679498","5.94875622867844","0.915613002359422","0.123318556932795","2.62024650615611","0.163260673603063","0.13248560010302","0.000218262932624415","0.00109131466312208","0.00349220692199065","0.190761803113739","0.1680624581208","3.75128502301583","0.00174610346099532","41.5094339622642"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E10000030","Surrey",936,"Special",14.8305084745763,"1583.96610169492","147327","151845","4518","21907","16356","5551","1729","173752","72615","73267","145882","1445","9357","1640","0","0","0","220","203","4911","3477","15","46","29","846","120","423","284","4732","112","25","30","3341","87.3917998066209","12.6082001933791","9.413416823979","3.19478336940006","5.38526175238271","0.943874027349325","0.243450435102905","2.72342188866891","0.163451355955615","0.0644596896726369","0","0","0","0.126617247571251","0.116833187531654","2.82644228555643","0.0143883235876422","32.5419803126809"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000059","Dorset",838,"Special",3.94915254237288,"542.898305084746","53419","53826","407","7522","6007","1515","339","61348","26877","26298","53175","244","3136","476","0","0","0","71","81","2243","260","0","1","13","133","0","42","95","1321","57","0","6","764","87.7388015909239","12.2611984090761","9.79168025037491","2.46951815870118","5.11182108626198","0.775901414879051","0.0684618895481515","2.15328943078829","0.154854273977962","0.0929125643867771","0","0","0","0.115733194236161","0.132033644128578","3.65619091086914","0","31.5884476534296"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000027","Richmond upon Thames",318,"Special",3,"300.033898305085","29444","30443","999","2943","2198","745","758","33386","14689","14140","28829","615","1675","309","0","0","0","54","10","150","599","0","4","6","266","124","29","143","519","54","0","3","305","91.1849278140538","8.8150721859462","6.58359791529384","2.23147427065237","5.0170730246211","0.925537650512191","0.0868627568441862","1.55454382076319","0.428323249266159","0.161744443778829","0","0","0","0.161744443778829","0.0299526747738573","0.44929012160786","0","31.7880794701987"
"202223","202223","Spring term","Local authority","E92000001","England","E12000001","North East","E06000047","County Durham",840,"Special",7.98305084745763,"1507.74576271186","142308","144380","2072","18524","15367","3157","671","162904","71399","70486","141885","423","9210","1623","3","2","2","437","17","4031","1178","245","2","0","892","0","56","248","2496","357","42","9","1590","88.6288857241074","11.3711142758926","9.43316308991799","1.93795118597456","5.65363649756912","0.9962922948485","0.0343760742523204","1.53219073810342","0.152236900260276","0.219147473358542","0.00184157540637431","0.00122771693758287","0.00122771693758287","0.268256150861857","0.0104355939694544","2.47446348769828","0.0257820556892403","33.0316742081448"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E08000018","Rotherham",372,"Special",3.88135593220339,"556.932203389831","56051","56334","283","6628","4811","1817","572","62962","27675","27817","55492","559","3250","500","0","1","22","21","240","777","195","0","30","15","43","0","94","13","1692","18","0","7","948","89.4730154696484","10.5269845303516","7.64111686414028","2.88586766621137","5.16184365172644","0.794129792573298","0.14929640100378","2.68733521806804","0.0206473746069058","0.0285886725326387","0","0.0015882595851466","0.0349417108732251","0.0333534512880785","0.381182300435183","1.23407769765891","0","31.3148788927336"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000023","Lewisham",209,"Special",3.98305084745763,"574.627118644068","55377","56126","749","7814","6408","1406","1177","63940","26680","27635","54315","1062","3415","683","2","0","26","250","63","1969","588","184","4","29","128","0","84","115","1201","6","0","5","788","87.7791679699719","12.2208320300282","10.0218955270566","2.19893650297154","5.34094463559587","1.06818892711917","0.131373162339693","1.87832342821395","0.179856115107914","0.0093837973099781","0.00312793243665937","0","0.0406631216765718","0.390991554582421","0.0985298717547701","3.07944948389115","0","40.893470790378"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000002","Barking and Dagenham",301,"Special",2.93220338983051,"393.525423728814","35143","35972","829","6246","4750","1496","403","42218","17257","17531","34788","355","2718","567","0","0","0","136","77","1252","723","196","0","1","61","44","100","48","1317","31","0","3","482","85.2053626415273","14.7946373584727","11.2511251125113","3.54351224596144","6.43801222227486","1.34302903974608","0.236865791842342","3.11952247856365","0.113695580084324","0.0734283954711261","0","0","0","0.322137476905585","0.182386659718603","2.96555971386612","0","44.7688564476886"
"202223","202223","Spring term","Local authority","E92000001","England","E12000007","London","E09000003","Barnet",302,"Special",5.94915254237288,"551.796610169491","51702","51918","216","9063","7475","1588","492","60981","25718","25751","51469","233","4201","689","4","34","0","138","12","2394","135","0","0","0","61","20","38","259","1273","18","3","6","695","85.137993801348","14.862006198652","12.2579164001902","2.60408979846182","6.88903100965875","1.12986012036536","0.0623144913989603","2.08753546186517","0.424722454535019","0.0295173906626654","0.00655942014725898","0.0557550712517013","0","0.226299995080435","0.0196782604417769","3.9258129581345","0.00491956511044424","42.1903052064632"
"202223","202223","Spring term","Local authority","E92000001","England","E12000002","North West","E08000006","Salford",355,"Special",3.98305084745763,"776.762711864407","71110","74130","3020","12743","8002","4741","945","86873","35212","35314","70526","584","3960","774","4","1","2","22","98","3140","2670","116","0","321","29","0","289","361","4029","62","1","4","873","85.3314608681639","14.6685391318361","9.21114730698836","5.45739182484777","4.55837832237864","0.890955763010371","0.332669529082684","4.63780461132918","0.415549134944114","0.0713685494917869","0.00460442254785722","0.0011511056369643","0.00230221127392861","0.0253243240132147","0.112808352422502","3.61447170006792","0.0011511056369643","39.5674300254453"
"202223","202223","Spring term","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","E06000014","York",816,"Special",1.98305084745763,"266.152542372881","27270","27762","492","2816","2194","622","281","30578","13439","13671","27110","160","1347","289","0","0","0","73","6","479","344","336","0","13","135","0","89","121","409","3","0","2","303","90.7907646020014","9.20923539799856","7.1750932042645","2.03414219373406","4.40512786971025","0.945123945320165","0.291058931257767","1.3375629537576","0.395709333507751","0.00981097521093597","0","0","0","0.238733730132775","0.0196219504218719","1.56648570867944","0","30.2238805970149"
"202223","202223","Spring term","Local authority","E92000001","England","E12000005","West Midlands","E06000051","Shropshire",893,"Special",1,"c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c","c"
"202223","202223","Spring term","Local authority","E92000001","England","E12000008","South East","E10000014","Hampshire",850,"Special",17.8305084745763,"2104.74576271186","196003","203265","7262","32569","23611","8958","2238","235834","97087","97177","194264","1739","12322","1794","8","0","0","559","833","8095","5812","629","65","113","1123","149","233","499","7292","934","0","28","3244","86.1898623608131","13.8101376391869","10.0117031471289","3.79843449205797","5.22486155516168","0.760704563379326","0.098798307283937","3.09200539362433","0.211589507874183","0.396041283275524","0.00339221655910513","0","0","0.237031132067471","0.353214549216822","3.43249913074451","0","37.265037593985"
"202223","202223","Spring term","Local authority","E92000001","England","E12000009","South West","E06000026","Plymouth",879,"Special",7.55932203389831,"665.983050847458","64043","66877","2834","9724","7149","2575","539","76601","32030","31634","63664","379","4272","694","10","0","0","77","276","1820","2208","23","17","23","531","55","127","160","2233","55","0","7","621","87.3056487513218","12.6943512486782","9.33277633451261","3.36157491416561","5.57695069254971","0.90599339434211","0.165794180232634","2.91510554692497","0.208874557773397","0.0718006292346053","0.0130546598608373","0","0","0.100520880928447","0.36030861215911","2.37594809467239","0","38.4223918575064"
"202223","202223","Spring term","Regional","E92000001","England","E12000007","London","","",NA,"Special",112.898305084746,"13309.1355932203","1220943","1251830","30887","199207","152803","46404","23513","1451037","593203","607955","1201158","19785","91532","17307","104","203","41","3643","1449","38463","25105","2908","98","457","3829","1398","3346","3728","36643","2687","61","159","20408","86.2714045196642","13.7285954803358","10.5306067315995","3.19798874873625","6.30804038766758","1.19273319701703","0.230593706432021","2.52529742522072","0.256919706389293","0.185177910694214","0.00716728794648241","0.0139899947416916","0.00282556544044018","0.251061826817648","0.0998596176389713","2.65072496428416","0.00420389004553295","40.1285308623524"
"202223","202223","Spring term","Regional","E92000001","England","E12000006","East of England","","",NA,"Special",89.3898305084746,"11006.5762711864","1049308","1069981","20673","150789","119809","30980","10348","1220770","521088","519591","1040679","8629","68019","11831","27","9","254","2674","2369","34581","15512","734","195","715","2731","1520","2052","1719","25534","1675","45","114","14463","87.6480418096775","12.3519581903225","9.81421561801158","2.53774257231092","5.57181123389336","0.969142426501307","0.168090631322854","2.09163069210416","0.140812765713443","0.137208483170458","0.00221171883319544","0.000737239611065147","0.0208065401345053","0.219042079998689","0.194057848734815","2.83272033224932","0.00368619805532574","34.437144108629"
